"query","target","nident","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","prob","evalue","bits"
"131_FUN002396T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A430LPP9-F1-model_v4",170,0.41,414,217,7,1,391,19,428,1,4.187e-52,1928
"131_FUN002396T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A7M7PQX5-F1-model_v4",103,0.335,307,200,3,88,392,27,331,1,3.912e-36,1334
"131_FUN002396T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-R7UUA9-F1-model_v4",115,0.307,374,242,7,29,389,12,381,1,2.055e-37,1295
"242_FUN004372T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A1Y2DQ58-F1-model_v4",254,0.469,541,245,7,32,530,4,544,1,2.91e-67,2426
"242_FUN004372T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A2N3NG78-F1-model_v4",248,0.446,556,260,10,11,523,35,585,1,2.748e-66,2368
"242_FUN004372T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A178ERU2-F1-model_v4",223,0.412,541,271,15,9,528,23,537,1,1.078e-61,2159
"242_FUN004372T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-G4MK92-F1-model_v4",203,0.454,447,224,10,103,530,1,446,1,1.876e-49,1724
"242_FUN004372T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-J3NFP6-F1-model_v4",188,0.461,407,207,6,133,528,4,409,1,3.038e-44,1541
"248_FUN004636T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A6G1HAL2-F1-model_v4",26,0.288,90,61,3,37,125,241,328,1,8.048e-07,279
"248_FUN004636T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A1V8SMS7-F1-model_v4",24,0.244,98,64,3,33,125,460,552,1,3.195e-06,248
"248_FUN004636T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A6G1H8U8-F1-model_v4",17,0.188,90,71,2,37,125,244,332,1,8.178e-06,247
"248_FUN004636T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A4V4K3D9-F1-model_v4",23,0.234,98,66,6,33,125,351,444,1,1.935e-06,223
"248_FUN004636T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A4S8SXU7-F1-model_v4",23,0.234,98,66,6,33,125,351,444,1,1.847e-05,199
"401_FUN007281T1unrelaxedrank001alphafold2ptm.pdb","AF-W9XZU6-F1-model_v4",75,0.531,141,52,3,1,127,12,152,1,6.062e-17,583
"401_FUN007281T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1C1CET9-F1-model_v4",68,0.489,139,59,2,1,127,12,150,1,4.159e-16,559
"401_FUN007281T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A167TEA1-F1-model_v4",60,0.472,127,64,1,1,127,4,127,1,1.321e-15,555
"401_FUN007281T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0D2GZR8-F1-model_v4",65,0.503,129,60,2,3,127,1,129,1,1.162e-15,536
"401_FUN007281T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0D1ZI63-F1-model_v4",66,0.471,140,61,2,1,127,69,208,1,3.933e-15,527
"485_FUN009026T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4S9YBZ6-F1-model_v4",18,0.147,122,82,9,2,109,246,359,1,0.04003,105
"485_FUN009026T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A074WZX6-F1-model_v4",16,0.132,121,85,9,2,109,160,273,1,0.06009,100
"485_FUN009026T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4S8SRW6-F1-model_v4",19,0.154,123,79,9,8,109,381,499,0.996,0.06009,90
"485_FUN009026T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4S8SRX4-F1-model_v4",18,0.147,122,82,9,2,109,384,497,0.996,0.1918,89
"488_FUN009124T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0M8N8D4-F1-model_v4",52,0.363,143,69,5,3,141,19,143,1,1.477e-11,457
"488_FUN009124T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A194VZU0-F1-model_v4",55,0.384,143,73,4,2,141,33,163,1,7.564e-11,455
"488_FUN009124T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A151GVE1-F1-model_v4",53,0.365,145,81,2,2,145,63,197,1,3.936e-11,442
"488_FUN009124T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5N5LK96-F1-model_v4",54,0.377,143,72,5,2,140,34,163,1,9.93e-11,428
"488_FUN009124T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6V7N5-F1-model_v4",45,0.31,145,75,5,2,138,117,244,1,6.674e-10,384
"489_FUN009135T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6ELN5-F1-model_v4",36,0.248,145,74,9,11,140,32,156,1,1.3e-06,215
"489_FUN009135T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A094D0J3-F1-model_v4",35,0.251,139,69,7,15,139,28,145,1,6.152e-06,199
"489_FUN009135T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A094G859-F1-model_v4",30,0.227,132,76,5,14,135,18,133,1,0.000156,166
"489_FUN009135T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A117NQE1-F1-model_v4",12,0.134,89,64,5,63,144,849,931,0.632,0.4461,55
"489_FUN009135T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A835DFF3-F1-model_v4",13,0.109,119,87,5,40,144,372,485,0.02,3.931,18
"559_FUN010027T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A3LFG9-F1-model_v4",10,0.099,101,69,8,2,88,7,99,0.999,0.219,98
"559_FUN010027T1unrelaxedrank001alphafold2ptm.pdb","AF-V9DV79-F1-model_v4",10,0.105,95,72,5,2,88,4,93,0.997,0.3927,92
"55_FUN000833T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A7C8IBI1-F1-model_v4",122,0.592,206,75,2,1,204,38,236,1,7.769e-29,1043
"55_FUN000833T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A545A0I8-F1-model_v4",103,0.466,221,92,5,1,199,36,252,1,6.809e-27,963
"55_FUN000833T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-W9YB91-F1-model_v4",90,0.426,211,97,5,1,199,64,262,1,3.989e-24,861
"55_FUN000833T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-W9XSI8-F1-model_v4",90,0.426,211,97,5,1,199,92,290,1,1.13e-23,837
"55_FUN000833T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A0D1ZW49-F1-model_v4",93,0.444,209,96,5,1,199,72,270,1,8.54e-23,790
"560_FUN010040T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1B8AR82-F1-model_v4",20,0.188,106,79,3,1,106,33,131,1,5.417e-07,323
"560_FUN010040T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A136ISV8-F1-model_v4",20,0.194,103,76,3,4,106,54,149,1,1.31e-06,321
"560_FUN010040T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A7U2R2U6-F1-model_v4",28,0.261,107,71,4,1,106,91,190,1,2.321e-06,293
"560_FUN010040T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A428QBP6-F1-model_v4",23,0.201,114,81,5,1,113,36,140,1,4.805e-06,274
"560_FUN010040T1unrelaxedrank001alphafold2ptm.pdb","AF-V5G117-F1-model_v4",18,0.174,103,78,3,4,106,36,131,1,3.286e-05,272
"399_FUN007275T1unrelaxedrank001alphafold2ptm.pdb","AF-E5QZM3-F1-model_v4",142,0.625,227,79,2,1,223,17,241,1,2.24e-33,1045
"399_FUN007275T1unrelaxedrank001alphafold2ptm.pdb","AF-J3KFN9-F1-model_v4",131,0.564,232,85,5,2,223,44,269,1,1.87e-31,911
"399_FUN007275T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A178FT32-F1-model_v4",138,0.549,251,85,2,1,223,17,267,1,2.045e-30,835
"399_FUN007275T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A395MG38-F1-model_v4",114,0.506,225,100,4,4,223,103,321,1,2.372e-27,738
"399_FUN007275T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A161LYX5-F1-model_v4",62,0.308,201,137,2,24,223,38,237,1,1.46e-11,300
"421_FUN007748T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2T7A6C8-F1-model_v4",226,0.535,422,156,8,1,386,29,446,1,1.912e-53,1664
"421_FUN007748T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1W5D7M5-F1-model_v4",182,0.661,275,88,2,98,367,7,281,1,2.188e-42,1599
"421_FUN007748T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0D1YNH3-F1-model_v4",148,0.407,363,200,5,99,446,31,393,1,6.509e-39,1295
"421_FUN007748T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3M0W7X0-F1-model_v4",132,0.382,345,196,5,128,459,522,862,1,5.972e-36,1146
"421_FUN007748T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3M7NUE2-F1-model_v4",126,0.385,327,189,4,120,436,50,374,1,5.214e-34,1122
"428_FUN007937T1unrelaxedrank001alphafold2ptm.pdb","AF-S8BLJ6-F1-model_v4",152,0.408,372,207,7,1,365,38,403,1,4.073e-38,1714
"428_FUN007937T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A136IT31-F1-model_v4",157,0.42,373,194,12,6,365,3,366,1,1.672e-37,1689
"428_FUN007937T1unrelaxedrank001alphafold2ptm.pdb","AF-G4T5Q2-F1-model_v4",126,0.323,389,222,16,6,368,28,401,1,1.205e-31,1346
"428_FUN007937T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0C2X6F8-F1-model_v4",125,0.321,389,221,18,6,367,32,404,1,3.039e-31,1313
"428_FUN007937T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1Y2ISS1-F1-model_v4",118,0.301,392,236,17,1,368,7,384,1,1.116e-29,1221
"436_FUN008027T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A098E104-F1-model_v4",167,0.523,319,141,3,1,309,94,411,1,1.377e-36,1387
"436_FUN008027T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A366RUC2-F1-model_v4",160,0.506,316,145,3,1,306,125,439,1,2.739e-34,1274
"436_FUN008027T1unrelaxedrank001alphafold2ptm.pdb","AF-W9CWA9-F1-model_v4",142,0.445,319,161,5,1,306,114,429,1,1.294e-29,1064
"436_FUN008027T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5N6L1W3-F1-model_v4",133,0.42,316,163,7,2,304,105,413,1,9.935e-28,963
"436_FUN008027T1unrelaxedrank001alphafold2ptm.pdb","AF-W3XMK4-F1-model_v4",114,0.343,332,186,8,2,309,119,442,1,8.65e-22,747
"458_FUN008443T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1Q8RZZ8-F1-model_v4",185,0.326,569,241,12,2,430,27,592,1,2.882e-49,1269
"458_FUN008443T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A395J9D6-F1-model_v4",107,0.488,219,106,2,2,214,33,251,1,4.972e-29,1106
"458_FUN008443T1unrelaxedrank001alphafold2ptm.pdb","AF-G0RCZ5-F1-model_v4",190,0.206,921,232,11,2,427,29,945,1,2.272e-38,981
"458_FUN008443T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A5VZ93-F1-model_v4",150,0.283,530,214,15,1,424,24,493,1,8.814e-33,796
"458_FUN008443T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A267GK10-F1-model_v4",49,0.239,205,134,8,11,204,34,227,1,8.449e-13,323
"500_FUN009295T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A351SQG1-F1-model_v4",14,0.126,111,80,6,58,160,46,147,0.057,6.53,25
"502_FUN009312T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0S6XEC7-F1-model_v4",130,0.515,252,118,3,1,250,21,270,1,1.298e-33,1458
"502_FUN009312T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1V8SZJ3-F1-model_v4",128,0.507,252,120,3,1,250,22,271,1,7.991e-33,1432
"502_FUN009312T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4V3UP95-F1-model_v4",136,0.537,253,111,5,1,250,21,270,1,7.181e-33,1427
"502_FUN009312T1unrelaxedrank001alphafold2ptm.pdb","AF-G4UGC2-F1-model_v4",121,0.478,253,125,6,2,250,11,260,1,5.431e-30,1279
"502_FUN009312T1unrelaxedrank001alphafold2ptm.pdb","AF-Q872J1-F1-model_v4",120,0.478,251,126,4,2,249,29,277,1,7.095e-30,1270
"38_FUN000630T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A072P459-F1-model_v4",22,0.343,64,42,0,2,65,121,184,1,0.001862,215
"38_FUN000630T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A7C8TRT9-F1-model_v4",23,0.365,63,40,0,2,64,30,92,1,0.005426,201
"38_FUN000630T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-H6CC07-F1-model_v4",19,0.296,64,45,0,2,65,32,95,1,0.01495,185
"38_FUN000630T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A165IAC3-F1-model_v4",18,0.295,61,43,0,2,62,42,102,1,0.01981,182
"38_FUN000630T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-X0KSC7-F1-model_v4",23,0.359,64,41,0,2,65,26,89,1,0.01581,179
"391_FUN007182T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0D2H2P1-F1-model_v4",551,0.548,1006,412,15,3,974,32,1028,1,0,5905
"391_FUN007182T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3A2ZJN6-F1-model_v4",446,0.453,984,514,14,2,973,33,1004,1,0,5258
"391_FUN007182T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A167V8N0-F1-model_v4",473,0.493,960,458,9,2,956,288,1223,1,0,5100
"391_FUN007182T1unrelaxedrank001alphafold2ptm.pdb","AF-C6H5E3-F1-model_v4",411,0.471,872,324,11,143,976,2,774,1,1.149e-93,3416
"391_FUN007182T1unrelaxedrank001alphafold2ptm.pdb","AF-W9HQ24-F1-model_v4",308,0.58,531,221,2,2,531,48,577,1,1.385e-73,3068
"407_FUN007383T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A162LAP6-F1-model_v4",166,0.448,370,186,9,6,364,55,417,1,4.197e-44,1565
"407_FUN007383T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4V5NGM5-F1-model_v4",182,0.502,362,151,5,6,364,22,357,1,6.802e-44,1540
"407_FUN007383T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A135LQM8-F1-model_v4",165,0.462,357,176,7,4,357,64,407,1,3.241e-42,1492
"407_FUN007383T1unrelaxedrank001alphafold2ptm.pdb","AF-A1DBV1-F1-model_v4",157,0.442,355,182,7,6,357,113,454,1,4.126e-42,1476
"407_FUN007383T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1V6RZS9-F1-model_v4",146,0.411,355,193,7,6,357,54,395,1,8.514e-42,1466
"451_FUN008294T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2T2N4Y8-F1-model_v4",249,0.511,487,223,8,153,626,73,557,1,8.129e-61,2770
"451_FUN008294T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A7C8KZS6-F1-model_v4",243,0.484,502,239,10,145,627,39,539,1,2.95e-61,2745
"451_FUN008294T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A317C8V8-F1-model_v4",217,0.44,493,258,11,142,625,16,499,1,1.851e-53,2333
"451_FUN008294T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2W1E6U0-F1-model_v4",215,0.51,421,189,5,222,625,1,421,1,8.799e-52,2308
"451_FUN008294T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3M7M128-F1-model_v4",223,0.355,627,269,20,34,625,119,645,1,9.181e-49,1653
"465_FUN008641T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6W745-F1-model_v4",229,0.439,521,273,8,1,508,36,550,1,6.39e-64,2578
"465_FUN008641T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1W5CZ75-F1-model_v4",236,0.457,516,265,7,1,507,26,535,1,1.293e-63,2554
"465_FUN008641T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6NYC6-F1-model_v4",206,0.396,519,294,8,3,508,44,556,1,6.953e-61,2455
"465_FUN008641T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5N6FGQ7-F1-model_v4",190,0.372,510,301,12,1,507,3,496,1,1.491e-56,2242
"465_FUN008641T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0F7ZKL1-F1-model_v4",183,0.349,524,312,14,1,508,45,555,1,8.94e-54,2088
"475_FUN008858T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0F4YDN3-F1-model_v4",374,0.697,536,159,2,2,535,77,611,1,6.968e-83,3759
"475_FUN008858T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5N6TIQ6-F1-model_v4",357,0.666,536,176,2,2,535,446,980,1,8.588e-81,3658
"475_FUN008858T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2I2GMW9-F1-model_v4",364,0.68,536,169,2,2,535,356,890,1,4.193e-81,3657
"475_FUN008858T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0B8N6P5-F1-model_v4",332,0.619,536,201,2,2,535,79,613,1,3.096e-79,3583
"475_FUN008858T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3M7IWS8-F1-model_v4",330,0.679,486,153,2,2,485,37,521,1,3.656e-73,3217
"507_FUN009462T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6Y8K3-F1-model_v4",240,0.592,405,162,3,1,404,24,426,1,2.263e-64,2703
"507_FUN009462T1unrelaxedrank001alphafold2ptm.pdb","AF-R7YHI9-F1-model_v4",239,0.591,404,162,2,2,404,26,427,1,9.216e-62,2592
"507_FUN009462T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0C3DLN3-F1-model_v4",228,0.568,401,167,5,8,405,17,414,1,5.012e-61,2537
"507_FUN009462T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2J6SC13-F1-model_v4",231,0.568,406,166,7,2,404,25,424,1,5.857e-60,2474
"507_FUN009462T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1E1MGJ5-F1-model_v4",224,0.547,409,174,8,2,406,21,422,1,1.068e-59,2467
"512_FUN009606T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4T0W2D3-F1-model_v4",34,0.382,89,54,1,5,92,40,128,1,8.437e-10,450
"512_FUN009606T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A093YV24-F1-model_v4",34,0.382,89,54,1,5,92,302,390,1,2.959e-09,426
"512_FUN009606T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1J9QUG7-F1-model_v4",26,0.295,88,60,2,5,91,47,133,1,3.641e-08,384
"512_FUN009606T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5N5DKE6-F1-model_v4",27,0.313,86,59,0,7,92,58,143,1,9.069e-08,371
"512_FUN009606T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1B8G710-F1-model_v4",38,0.417,91,52,1,3,92,56,146,0,2.272e-10,-2147483648
"514_FUN009609T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6ULT3-F1-model_v4",194,0.454,427,218,7,30,448,2,421,1,1.231e-54,1949
"514_FUN009609T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A178B9N1-F1-model_v4",177,0.388,456,257,7,2,448,13,455,1,1.413e-50,1731
"514_FUN009609T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2V1DUR0-F1-model_v4",165,0.387,426,242,7,30,451,15,425,1,5.905e-48,1680
"514_FUN009609T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A316YZB6-F1-model_v4",158,0.359,440,247,10,26,446,8,431,1,8.464e-47,1576
"514_FUN009609T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4Z1HBP3-F1-model_v4",127,0.413,307,167,5,64,366,3,300,1,5.997e-33,1083
"26_FUN000452T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A1X7UM22-F1-model_v4",26,0.119,217,137,12,3,208,292,465,1,0.001355,154
"26_FUN000452T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A4Q4UGG9-F1-model_v4",34,0.13,261,149,14,19,210,53,304,1,0.004295,129
"26_FUN000452T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A1V1TQK3-F1-model_v4",39,0.139,279,148,13,19,210,53,326,1,0.01104,120
"26_FUN000452T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A3B0XLQ4-F1-model_v4",31,0.137,225,127,11,8,209,387,567,1,0.006199,119
"273_FUN005096T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-A0A4S9FM27-F1-model_v4",173,0.563,307,133,1,2,307,60,366,1,1.658e-39,1869
"273_FUN005096T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-C6HSE3-F1-model_v4",146,0.472,309,159,4,1,307,19,325,1,1.135e-36,1717
"273_FUN005096T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-A0A1Y2LLY6-F1-model_v4",190,0.785,242,51,1,1,242,19,259,1,5.259e-36,1625
"273_FUN005096T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-A0A1Y2XCL8-F1-model_v4",125,0.407,307,177,4,3,307,19,322,1,1.511e-32,1477
"273_FUN005096T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-T5C9L8-F1-model_v4",134,0.507,264,127,3,1,263,22,283,1,3.483e-30,1367
"278_FUN005244T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A084RWW1-F1-model_v4",236,0.396,597,349,10,7,599,34,622,1,5.607e-75,2640
"278_FUN005244T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A2S6BXM5-F1-model_v4",254,0.489,519,253,6,44,556,6,518,1,3.165e-69,2402
"278_FUN005244T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A316W3X0-F1-model_v4",191,0.305,625,378,19,6,598,17,617,1,2.343e-61,2023
"278_FUN005244T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-V5I3S3-F1-model_v4",186,0.294,632,381,23,4,599,1,603,1,4.213e-60,1957
"278_FUN005244T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A4S9PCR1-F1-model_v4",156,0.513,304,146,1,293,596,3,304,1,4.278e-37,1255
"283_FUN005338T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A364KXY2-F1-model_v4",9,0.333,27,18,0,33,59,335,361,0.692,3.065,57
"284_FUN005361T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A0G2EKX1-F1-model_v4",55,0.55,100,19,1,2,75,27,126,1,5.77e-07,305
"284_FUN005361T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A1V6TKK0-F1-model_v4",42,0.415,101,33,1,1,75,33,133,1,5.399e-06,273
"284_FUN005361T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A6A6BTW9-F1-model_v4",48,0.484,99,25,3,2,75,33,130,1,2.452e-06,268
"284_FUN005361T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A1V6SZP2-F1-model_v4",39,0.371,105,34,3,3,75,17,121,1,4.148e-05,238
"284_FUN005361T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A1V6T9Y4-F1-model_v4",36,0.36,100,36,4,2,75,5,102,1,0.0001447,210
"286_FUN005365T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-U1HXP1-F1-model_v4",145,0.506,286,125,6,1,271,2,286,1,9.683e-33,1303
"286_FUN005365T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-S8CDX9-F1-model_v4",56,0.202,276,194,12,1,264,35,296,1,3.095e-17,618
"286_FUN005365T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A7C8JJ05-F1-model_v4",57,0.212,268,186,12,1,256,46,300,1,2.491e-17,618
"286_FUN005365T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A7C8NH04-F1-model_v4",57,0.205,277,193,13,1,264,46,308,1,4.06e-17,617
"286_FUN005365T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A4R8RRA9-F1-model_v4",65,0.229,283,178,14,1,268,39,296,1,4.778e-17,570
"291_FUN005492T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-A0A6A5ZMZ9-F1-model_v4",33,0.286,115,68,6,2,106,30,140,1,9.134e-06,207
"291_FUN005492T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-K5XMZ4-F1-model_v4",19,0.208,91,65,4,18,106,58,143,1,0.003929,102
"291_FUN005492T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-K5WL21-F1-model_v4",13,0.131,99,76,5,16,111,37,128,0.999,0.003257,99
"291_FUN005492T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-A0A6A6AYS6-F1-model_v4",10,0.107,93,70,5,18,104,41,126,0.986,0.02125,81
"291_FUN005492T1unrelaxedrank001alphafold2ptmmodel5seed000.pdb","AF-A0A0D2XSZ0-F1-model_v4",13,0.121,107,80,6,3,102,54,153,0.984,0.1014,80
"305_FUN005691T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A7B452-F1-model_v4",216,0.428,504,270,4,8,498,28,526,1,6.701e-66,2536
"305_FUN005691T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A5RB18-F1-model_v4",209,0.419,498,282,2,8,498,26,523,1,2.971e-65,2515
"305_FUN005691T1unrelaxedrank001alphafold2ptm.pdb","AF-B6QW94-F1-model_v4",221,0.455,485,259,1,19,498,1,485,1,2.336e-64,2463
"305_FUN005691T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1S9RBA2-F1-model_v4",184,0.361,509,313,3,1,498,144,651,1,9.134e-63,2384
"305_FUN005691T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0F0I778-F1-model_v4",184,0.368,499,307,2,8,498,217,715,1,8.053e-62,2344
"313_FUN005759T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A179FVU0-F1-model_v4",16,0.197,81,57,4,1,79,169,243,0.978,0.1019,78
"313_FUN005759T1unrelaxedrank001alphafold2ptm.pdb","AF-E3Q2Q3-F1-model_v4",12,0.255,47,30,3,15,58,34,78,0.961,0.4146,74
"313_FUN005759T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1Q9CPW7-F1-model_v4",12,0.272,44,32,0,13,56,199,242,0.949,0.8646,72
"490_FUN009148T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0F7U4N9-F1-model_v4",40,0.272,147,84,4,3,126,394,540,1,2.078e-08,275
"490_FUN009148T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A7J6IN97-F1-model_v4",16,0.113,141,104,6,2,126,34,169,1,2.075e-06,241
"490_FUN009148T1unrelaxedrank001alphafold2ptm.pdb","AF-L2G758-F1-model_v4",14,0.1,140,105,7,3,126,70,204,1,3.485e-06,236
