Orthogroup	AOBU01 Cyphellophora europaea	Acastr1 Acarospora strigata	Altal1 Alternaria alternata	Amamu1 Amanita muscaria	Artol1 Arthrobotrys oligospora	Ascim1 Ascobolus immersus	Aspni Aspergillus niger CBS 513.88	Aurpu Aureobasidium pullulans var. melanogenum	CAJPDR01 Alectoria fallacina	Capcor1 Capronia coronata	Claba1 Cladophialophora bantiana CBS 173.52	Clagr3 Cladonia grayi	Cocpo1 Coccidioides posadasii	Dibbae1 Dibaeis baeomyces 	EndpusZ1 Endocarpon pusillum	Erypu1 Erysiphe pulchra	Exoaq1 Exophiala aquamarina	Fonmu1 Fonsecaea multimorphosa	Fusgr1 Fusarium graminearum	GTX0466.bin.15.proteins GTX0466.bin.15.proteins	GTX0486 GTX0486_487.bin.100.proteins	GTX0494.bin.19.proteins GTX0494.bin.19.proteins	Grascr1 Graphis scripta	JALAHW01 Teloschistes peruensis	JALAIA01 Xanthoria mediterranea	JALAII01 Xanthoria aureola	JALAIK01 Xanthoria steineri	JALAIP01 Caloplaca aegaea	JAPDRQ01 Knufia sp. JES_112	JAPETI01 Alyxoria varia	JAPETN01 Candelaria pacifica	JAPETP01 Candelina mexicana	JAPETR01 Chrysothrix sp. TS-e1954	JAPETW01 Lichina confinis	JAPEUD01 Sarea resinae	JAPEUF01 Thelocarpon impressellum	Monha1 Monacrosporium haptotylum	Morco1 Morchella importuna	Neucr Neurospora crassa trp3	Penexp1 Penicillium expansum	Phach1 Phaeomoniella chlamydospora	Podan3 Podospora anserina	PseVKM4520 Pseudogymnoascus sp. VKM F-4520	SacceM3707 Saccharomyces cerevisiae	Sclsc1 Sclerotinia sclerotiorum	Umbpus1 Lassalia pustulata	Xanthoria parietina genome from this paper	coassembly.bin.376.proteins coassembly.bin.376.proteins	coassembly.bin.378.proteins coassembly.bin.378.proteins	coassembly.bin.64.proteins coassembly.bin.64.proteins	coassembly.bin.76.proteins coassembly.bin.76.proteins
OG0002646	XP_008719060.1	jgi|Acastr1|127507|AST1_000323-RA	jgi|Altal1|1026272|fgenesh1_kg.37_#_33_#_Locus7052v1rpkm10.62	jgi|Amamu1|94288|estExt_Genewise1.C_1_t20285	jgi|Artol1|4054|AOL_s00076g150m.01	jgi|Ascim1|413729|fgenesh1_RNNotator_kg.23_#_75_#_Locus2881v1rpkm55.59	jgi|Aspni_DSM_1|158878|An04g01880m.01	jgi|Aurpu_var_mel1|51146|e_gw1.14.389.1	CAF9943019.1	jgi|Capcor1|94052|A1O1_01189T0	jgi|Claba1|138178|Z519_04705T0	jgi|Clagr3|4708|CLAGR_008049-RA	jgi|Cocpo1_1|2435|XM_003067388.1	jgi|Dibbae1|9883|DIBA_011682-RA	jgi|EndpusZ1|8622|EPUS_04652T0	jgi|Erypu1|1250|transcript_POS87332	jgi|Exoaq1|756|A1O9_00757T0	jgi|Fonmu1|1827|Z520_06460T0	jgi|Fusgr1|7848|FGSG_06789T0	GTX0466b15_007643-T1	GTX0486b100_004875-T1	GTX0494b19_000861-T1	jgi|Grascr1|8934|GST1_011390-RA	KAI4110222.1	KAI4102316.1	KAI4234081.1	KAI4228307.1	KAI4287434.1	KAJ9655547.1	KAI9658824.1	KAI9724370.1	KAI9704279.1	KAI9729077.1	KAI9748054.1	KAI9839624.1	KAI9821603.1	jgi|Monha1|2883|H072_2890m.01	jgi|Morco1|607955|estExt_Genemark1.C_480043	jgi|Neucr_trp3_1|8000|Neucr2.NCU09547T0	jgi|Penexp1|4422|PEXP_035640T0	jgi|Phach1|2714|rna2713	jgi|Podan3|204841|mRNA_3669	jgi|PseVKM4520_1|11379|transcript_KFZ23060	jgi|SacceM3707_1|37681|fgenesh1_kg.17_#_106_#_NP_116660.1	jgi|Sclsc1|12603|SS1G_05632T0	jgi|Umbpus1|100649|LPUS_07303T0	FUN_002874_T1_FUN_002874	coassemb376_002951-T1	coassemb378_000854-T1	coassemb64_006298-T1	coassemb76_002378-T1
OG0002652	XP_008719154.1	jgi|Acastr1|127389|AST1_002492-RA	jgi|Altal1|979789|estExt_Genewise1Plus.C_1_t50226	jgi|Amamu1|183492|fgenesh1_pm.2_#_301	jgi|Artol1|48|AOL_s00004g47m.01	jgi|Ascim1|415561|fgenesh1_RNNotator_kg.48_#_24_#_Locus972v2rpkm144.06	jgi|Aspni_DSM_1|159017|An04g03270m.01	jgi|Aurpu_var_mel1|46467|e_gw1.8.38.1	CAF9906792.1	jgi|Capcor1|94126|A1O1_01263T0	jgi|Claba1|137978|Z519_04504T0	jgi|Clagr3|10723|CLAGR_010865-RA	jgi|Cocpo1_1|5633|XM_003070586.1	jgi|Dibbae1|9242|DIBA_003316-RA	jgi|EndpusZ1|4935|EPUS_06477T0	jgi|Erypu1|6268|transcript_POS84866	jgi|Exoaq1|1013|A1O9_01017T0	jgi|Fonmu1|6557|Z520_10371T0	jgi|Fusgr1|8684|FGSG_07499T0	GTX0466b15_007762-T1	GTX0486b100_002648-T1	GTX0494b19_002323-T1	jgi|Grascr1|2748|GST1_008910-RA	KAI4107011.1	KAI4111579.1	KAI4231246.1	KAI4226680.1	KAI4270739.1	KAJ9650944.1	KAI9662666.1	KAI9713742.1	KAI9702371.1	KAI9726290.1	KAI9752939.1	KAI9833890.1	KAI9825906.1	jgi|Monha1|3934|H072_3966m.01	jgi|Morco1|133135|CE133134_29932	jgi|Neucr_trp3_1|9690|Neucr2.NCU09450T0	jgi|Penexp1|10823|PEXP_091620T0	jgi|Phach1|433|rna432	jgi|Podan3|209063|mRNA_7891	jgi|PseVKM4520_1|2496|transcript_KFZ16856	jgi|SacceM3707_1|36145|fgenesh1_kg.11_#_196_#_NP_012190.1	jgi|Sclsc1|11507|SS1G_04536T0	jgi|Umbpus1|106640|LPUS_04834T0	FUN_002615_T1_FUN_002615	coassemb376_004524-T1	coassemb378_002709-T1	coassemb64_001626-T1	coassemb76_000846-T1
OG0002661	XP_008719285.1	jgi|Acastr1|120249|AST1_000056-RA	jgi|Altal1|934586|e_gw1.9.944.1	jgi|Amamu1|8640|gm1.2650_g	jgi|Artol1|3441|AOL_s00054g774m.01	jgi|Ascim1|368901|estExt_fgenesh1_pm.C_120023	jgi|Aspni_DSM_1|165495|An13g01060m.01	jgi|Aurpu_var_mel1|53353|e_gw1.17.4.1	CAF9931979.1	jgi|Capcor1|94243|A1O1_01380T0	jgi|Claba1|128147|Z519_00530T0	jgi|Clagr3|8551|CLAGR_008783-RA	jgi|Cocpo1_1|3090|XM_003068043.1	jgi|Dibbae1|12259|DIBA_004829-RA	jgi|EndpusZ1|398|EPUS_07671T0	jgi|Erypu1|2376|transcript_POS86994	jgi|Exoaq1|6163|A1O9_11964T0	jgi|Fonmu1|7540|Z520_10512T0	jgi|Fusgr1|8222|FGSG_07112T0	GTX0466b15_007471-T1	GTX0486b100_007296-T1	GTX0494b19_007552-T1	jgi|Grascr1|632|GST1_001345-RA	KAI4088649.1	KAI4111280.1	KAI4227015.1	KAI4222828.1	KAI4289681.1	KAJ9655158.1	KAI9655640.1	KAI9715763.1	KAI9697668.1	KAI9729025.1	KAI9753952.1	KAI9832398.1	KAI9814853.1	jgi|Monha1|3775|H072_3804m.01	jgi|Morco1|524800|estExt_Genewise1Plus.C_330236	jgi|Neucr_trp3_1|85|Neucr2.NCU08115T0	jgi|Penexp1|2743|PEXP_109070T0	jgi|Phach1|1979|rna1978	jgi|Podan3|202120|mRNA_948	jgi|PseVKM4520_1|5826|transcript_KFZ10804	jgi|SacceM3707_1|37984|fgenesh1_kg.19_#_17_#_NP_010016.2	jgi|Sclsc1|9492|SS1G_02907T0	jgi|Umbpus1|100715|LPUS_02545T0	FUN_005551_T1_FUN_005551	coassemb376_002157-T1	coassemb378_002396-T1	coassemb64_006567-T1	coassemb76_004505-T1
OG0002664	XP_008719298.1	jgi|Acastr1|127670|AST1_003404-RA	jgi|Altal1|1020065|fgenesh1_kg.9_#_329_#_Locus1655v1rpkm94.20	jgi|Amamu1|121084|estExt_Genewise1Plus.C_8_t10076	jgi|Artol1|3608|AOL_s00054g941m.01	jgi|Ascim1|412346|fgenesh1_RNNotator_kg.12_#_24_#_Locus1473v1rpkm109.16	jgi|Aspni_DSM_1|169114|An18g06760m.01	jgi|Aurpu_var_mel1|86783|gm1.7179_g	CAF9927840.1	jgi|Capcor1|94412|A1O1_01549T0	jgi|Claba1|137861|Z519_04387T0	jgi|Clagr3|5232|CLAGR_005212-RA	jgi|Cocpo1_1|1874|XM_003066826.1	jgi|Dibbae1|7466|DIBA_003469-RA	jgi|EndpusZ1|732|EPUS_01293T0	jgi|Erypu1|2782|transcript_POS86844	jgi|Exoaq1|3938|A1O9_11460T0	jgi|Fonmu1|1959|Z520_06592T0	jgi|Fusgr1|6653|FGSG_05733T0	GTX0466b15_001496-T1	GTX0486b100_002152-T1	GTX0494b19_004916-T1	jgi|Grascr1|3124|GST1_007764-RA	KAI4103704.1	KAI4095424.1	KAI4215216.1	KAI4220160.1	KAI4289747.1	KAJ9655188.1	KAI9658851.1	KAI9724440.1	KAI9704209.1	KAI9729093.1	KAI9749972.1	KAI9839641.1	KAI9814099.1	jgi|Monha1|10179|H072_10737m.01	jgi|Morco1|225278|CE225277_33142	jgi|Neucr_trp3_1|1934|Neucr2.NCU00775T0	jgi|Penexp1|5262|PEXP_045870T0	jgi|Phach1|1733|rna1732	jgi|Podan3|201801|mRNA_629	jgi|PseVKM4520_1|1432|transcript_KFZ18892	jgi|SacceM3707_1|34499|fgenesh1_kg.7_#_176_#_NP_014361.1	jgi|Sclsc1|11131|SS1G_04160T0	jgi|Umbpus1|105850|LPUS_01990T0	FUN_002926_T1_FUN_002926	coassemb376_004779-T1	coassemb378_007835-T1	coassemb64_001216-T1	coassemb76_003885-T1
OG0002671	XP_008719377.1	jgi|Acastr1|127697|AST1_003431-RA	jgi|Altal1|1020123|fgenesh1_kg.9_#_387_#_Locus2448v2rpkm40.61	jgi|Amamu1|158560|fgenesh1_kg.8_#_41_#_Locus4518v1rpkm49.69	jgi|Artol1|3616|AOL_s00054g949m.01	jgi|Ascim1|414714|fgenesh1_RNNotator_kg.35_#_21_#_Locus856v1rpkm187.26	jgi|Aspni_DSM_1|169085|An18g06470m.01	jgi|Aurpu_var_mel1|47070|e_gw1.8.199.1	CAF9904355.1	jgi|Capcor1|93972|A1O1_01109T0	jgi|Claba1|128170|Z519_00553T0	jgi|Clagr3|8390|CLAGR_008549-RA	jgi|Cocpo1_1|1893|XM_003066845.1	jgi|Dibbae1|1111|DIBA_006430-RA	jgi|EndpusZ1|1589|EPUS_04873T0	jgi|Erypu1|5264|transcript_POS85478	jgi|Exoaq1|1054|A1O9_01058T0	jgi|Fonmu1|3745|Z520_08381T0	jgi|Fusgr1|8529|FGSG_07359T0	GTX0466b15_001640-T1	GTX0486b100_003303-T1	GTX0494b19_004898-T1	jgi|Grascr1|7661|GST1_010970-RA	KAI4103687.1	KAI4102348.1	KAI4236508.1	KAI4223841.1	KAI4289740.1	KAJ9652433.1	KAI9663487.1	KAI9724402.1	KAI9704250.1	KAI9729003.1	KAI9748113.1	KAI9839651.1	KAI9814093.1	jgi|Monha1|10175|H072_10733m.01	jgi|Morco1|554140|fgenesh1_pm.33_#_89	jgi|Neucr_trp3_1|656|Neucr2.NCU02490T0	jgi|Penexp1|5234|PEXP_045590T0	jgi|Phach1|3756|rna3755	jgi|Podan3|201846|mRNA_674	jgi|PseVKM4520_1|2172|transcript_KFZ17494	jgi|SacceM3707_1|37614|fgenesh1_kg.17_#_39_#_NP_116699.1	jgi|Sclsc1|11125|SS1G_04154T0	jgi|Umbpus1|105832|LPUS_01972T0	FUN_002907_T1_FUN_002907	coassemb376_000795-T1	coassemb378_001759-T1	coassemb64_007075-T1	coassemb76_004524-T1
OG0002675	XP_008719430.1	jgi|Acastr1|120276|AST1_000083-RA	jgi|Altal1|1019902|fgenesh1_kg.9_#_166_#_Locus8173v1rpkm6.29	jgi|Amamu1|157309|fgenesh1_kg.5_#_55_#_Locus5119v1rpkm42.97	jgi|Artol1|3458|AOL_s00054g791m.01	jgi|Ascim1|373101|estExt_fgenesh1_pg.C_60244	jgi|Aspni_DSM_1|155669|An01g06270m.01	jgi|Aurpu_var_mel1|69976|fgenesh1_pg.32_#_54	CAF9908603.1	jgi|Capcor1|94002|A1O1_01139T0	jgi|Claba1|128124|Z519_00507T0	jgi|Clagr3|9428|CLAGR_009238-RA	jgi|Cocpo1_1|6976|XM_003071929.1	jgi|Dibbae1|889|DIBA_000991-RA	jgi|EndpusZ1|5658|EPUS_03486T0	jgi|Erypu1|4625|transcript_POS85875	jgi|Exoaq1|6185|A1O9_11986T0	jgi|Fonmu1|7515|Z520_10487T0	jgi|Fusgr1|6612|FGSG_05698T0	GTX0466b15_001690-T1	GTX0486b100_000875-T1	GTX0494b19_007457-T1	jgi|Grascr1|645|GST1_001358-RA	KAI4103320.1	KAI4093410.1	KAI4233962.1	KAI4220746.1	KAI4288111.1	KAJ9652430.1	KAI9651967.1	KAI9717500.1	KAI9697616.1	KAI9728948.1	KAI9748897.1	KAI9832413.1	KAI9812506.1	jgi|Monha1|4286|H072_4377m.01	jgi|Morco1|605257|estExt_Genemark1.C_210045	jgi|Neucr_trp3_1|1915|Neucr2.NCU00794T0	jgi|Penexp1|9224|PEXP_065270T0	jgi|Phach1|5951|rna5950	jgi|Podan3|201783|mRNA_611	jgi|PseVKM4520_1|4656|transcript_KFZ13006	jgi|SacceM3707_1|38008|fgenesh1_kg.19_#_41_#_NP_009997.2	jgi|Sclsc1|11351|SS1G_04380T0	jgi|Umbpus1|101164|LPUS_02624T0	FUN_005509_T1_FUN_005509	coassemb376_003283-T1	coassemb378_003533-T1	coassemb64_003578-T1	coassemb76_002963-T1
OG0002677	XP_008719447.1	jgi|Acastr1|127681|AST1_003415-RA	jgi|Altal1|934891|e_gw1.9.1082.1	jgi|Amamu1|442599|CE241362_11560	jgi|Artol1|11056|AOL_s00215g503m.01	jgi|Ascim1|224085|estExt_Genewise1.C_210165	jgi|Aspni_DSM_1|169110|An18g06720m.01	jgi|Aurpu_var_mel1|73750|fgenesh1_pm.5_#_296	CAF9928853.1	jgi|Capcor1|94406|A1O1_01543T0	jgi|Claba1|137868|Z519_04394T0	jgi|Clagr3|4726|CLAGR_008067-RA	jgi|Cocpo1_1|1878|XM_003066830.1	jgi|Dibbae1|9936|DIBA_002366-RA	jgi|EndpusZ1|9203|EPUS_05834T0	jgi|Erypu1|2394|transcript_POS86983	jgi|Exoaq1|2558|A1O9_10081T0	jgi|Fonmu1|1966|Z520_06599T0	jgi|Fusgr1|1562|FGSG_01344T0	GTX0466b15_001669-T1	GTX0486b100_002145-T1	GTX0494b19_004906-T1	jgi|Grascr1|6718|GST1_010634-RA	KAI4103695.1	KAI4095414.1	KAI4223709.1	KAI4222409.1	KAI4288200.1	KAJ9655161.1	KAI9663550.1	KAI9724433.1	KAI9704216.1	KAI9728944.1	KAI9748356.1	KAI9839632.1	KAI9814114.1	jgi|Monha1|3329|H072_3341m.01	jgi|Morco1|488324|e_gw1.27.71.1	jgi|Neucr_trp3_1|5453|Neucr2.NCU07955T0	jgi|Penexp1|5258|PEXP_045830T0	jgi|Phach1|4959|rna4958	jgi|Podan3|205548|mRNA_4376	jgi|PseVKM4520_1|2931|transcript_KFZ16107	jgi|SacceM3707_1|35273|fgenesh1_kg.9_#_27_#_NP_012064.1	jgi|Sclsc1|11262|SS1G_04291T0	jgi|Umbpus1|105845|LPUS_01985T0	FUN_002916_T1_FUN_002916	coassemb376_000194-T1	coassemb378_006404-T1	coassemb64_001939-T1	coassemb76_010030-T1
OG0002681	XP_008719505.1	jgi|Acastr1|120260|AST1_000067-RA	jgi|Altal1|1020112|fgenesh1_kg.9_#_376_#_Locus1017v1rpkm157.18	jgi|Amamu1|158681|fgenesh1_kg.8_#_162_#_Locus1461v1rpkm144.45	jgi|Artol1|3474|AOL_s00054g807m.01	jgi|Ascim1|327116|gm1.7116_g	jgi|Aspni_DSM_1|165510|An13g01210m.01	jgi|Aurpu_var_mel1|86799|gm1.7195_g	CAF9908578.1	jgi|Capcor1|94239|A1O1_01376T0	jgi|Claba1|128143|Z519_00526T0	jgi|Clagr3|8517|CLAGR_008749-RA	jgi|Cocpo1_1|3068|XM_003068021.1	jgi|Dibbae1|929|DIBA_001031-RA	jgi|EndpusZ1|1433|EPUS_08863T0	jgi|Erypu1|4064|transcript_POS86213	jgi|Exoaq1|6175|A1O9_11976T0	jgi|Fonmu1|7536|Z520_10508T0	jgi|Fusgr1|6532|FGSG_05631T0	GTX0466b15_007619-T1	GTX0486b100_006717-T1	GTX0494b19_007204-T1	jgi|Grascr1|3128|GST1_007768-RA	KAI4099715.1	KAI4111300.1	KAI4233501.1	KAI4226291.1	KAI4286344.1	KAJ9662309.1	KAI9663461.1	KAI9715736.1	KAI9697647.1	KAI9728952.1	KAI9753945.1	KAI9832428.1	KAI9814865.1	jgi|Monha1|1497|H072_1497m.01	jgi|Morco1|560120|estExt_fgenesh1_pm.C_480034	jgi|Neucr_trp3_1|9645|Neucr2.NCU09290T0	jgi|Penexp1|2719|PEXP_108830T0	jgi|Phach1|2776|rna2775	jgi|Podan3|208320|mRNA_7148	jgi|PseVKM4520_1|479|transcript_KFZ20716	jgi|SacceM3707_1|37564|fgenesh1_kg.16_#_227_#_NP_012533.1	jgi|Sclsc1|7395|SS1G_12818T0	jgi|Umbpus1|101149|LPUS_02607T0	FUN_005526_T1_FUN_005526	coassemb376_005570-T1	coassemb378_007207-T1	coassemb64_000512-T1	coassemb76_009789-T1
OG0002684	XP_008719610.1	jgi|Acastr1|118814|AST1_000744-RA	jgi|Altal1|932769|e_gw1.7.574.1	jgi|Amamu1|190389|estExt_fgenesh1_pm.C_50042	jgi|Artol1|4528|AOL_s00076g625m.01	jgi|Ascim1|416813|fgenesh1_RNNotator_kg.75_#_10_#_Locus3775v1rpkm41.24	jgi|Aspni_DSM_1|155795|An01g07520m.01	jgi|Aurpu_var_mel1|88520|gm1.8916_g	CAF9913009.1	jgi|Capcor1|94483|A1O1_01620T0	jgi|Claba1|135075|Z519_01937T0	jgi|Clagr3|519|CLAGR_000511-RA	jgi|Cocpo1_1|5241|XM_003070194.1	jgi|Dibbae1|5500|DIBA_009054-RA	jgi|EndpusZ1|3263|EPUS_04128T0	jgi|Erypu1|1457|transcript_POS87282	jgi|Exoaq1|6242|A1O9_12043T0	jgi|Fonmu1|7963|Z520_10936T0	jgi|Fusgr1|1384|FGSG_01184T0	GTX0466b15_008824-T1	GTX0486b100_000008-T1	GTX0494b19_004552-T1	jgi|Grascr1|2802|GST1_009290-RA	KAI4108003.1	KAI4101938.1	KAI4232074.1	KAI4229723.1	KAI4287987.1	KAJ9650225.1	KAI9672077.1	KAI9722268.1	KAI9699041.1	KAI9719006.1	KAI9758490.1	KAI9839955.1	KAI9814493.1	jgi|Monha1|3144|H072_3153m.01	jgi|Morco1|520292|estExt_Genewise1Plus.C_140230	jgi|Neucr_trp3_1|1096|Neucr2.NCU03065T0	jgi|Penexp1|6732|PEXP_079720T0	jgi|Phach1|1363|rna1362	jgi|Podan3|202448|mRNA_1276	jgi|PseVKM4520_1|6667|transcript_KFZ09506	jgi|SacceM3707_1|31544|fgenesh1_kg.2_#_554_#_Locus1388v1rpkm78.49	jgi|Sclsc1|6059|SS1G_01560T0	jgi|Umbpus1|105015|LPUS_11863T0	FUN_009380_T1_FUN_009380	coassemb376_006499-T1	coassemb378_007524-T1	coassemb64_000672-T1	coassemb76_002232-T1
OG0002691	XP_008719810.1	jgi|Acastr1|127601|AST1_007983-RA	jgi|Altal1|1072261|MIX4159_5569_29	jgi|Amamu1|67197|e_gw1.2.1027.1	jgi|Artol1|7843|AOL_s00109g11m.01	jgi|Ascim1|307723|fgenesh1_pg.47_#_60	jgi|Aspni_DSM_1|156769|An02g02410m.01	jgi|Aurpu_var_mel1|54297|e_gw1.19.290.1	CAF9917597.1	jgi|Capcor1|92947|A1O1_00076T0	jgi|Claba1|136779|Z519_03312T0	jgi|Clagr3|5498|CLAGR_005500-RA	jgi|Cocpo1_1|6333|XM_003071286.1	jgi|Dibbae1|12667|DIBA_006480-RA	jgi|EndpusZ1|6723|EPUS_06349T0	jgi|Erypu1|665|transcript_POS84035	jgi|Exoaq1|9252|A1O9_05679T0	jgi|Fonmu1|10858|Z520_04059T0	jgi|Fusgr1|7159|FGSG_06181T0	GTX0466b15_007522-T1	GTX0486b100_006228-T1	GTX0494b19_008229-T1	jgi|Grascr1|8711|GST1_002208-RA	KAI4102259.1	KAI4106723.1	KAI4218398.1	KAI4222966.1	KAI4288451.1	KAJ9663063.1	KAI9657210.1	KAI9711672.1	KAI9696278.1	KAI9715931.1	KAI9749805.1	KAI9829332.1	KAI9825059.1	jgi|Monha1|667|H072_667m.01	jgi|Morco1|184918|CE184917_4827	jgi|Neucr_trp3_1|6663|Neucr2.NCU05266T0	jgi|Penexp1|1392|PEXP_026360T0	jgi|Phach1|5454|rna5453	jgi|Podan3|205810|mRNA_4638	jgi|PseVKM4520_1|7778|transcript_KFZ07776	jgi|SacceM3707_1|36597|fgenesh1_kg.13_#_42_#_NP_013068.1	jgi|Sclsc1|6414|SS1G_01914T0	jgi|Umbpus1|103137|LPUS_09682T0	FUN_010237_T1_FUN_010237	coassemb376_003703-T1	coassemb378_003671-T1	coassemb64_004395-T1	coassemb76_003936-T1
OG0002701	XP_008720079.1	jgi|Acastr1|126426|AST1_001121-RA	jgi|Altal1|956312|estExt_Genewise1.C_4_t10236	jgi|Amamu1|182877|fgenesh1_pm.1_#_124	jgi|Artol1|1829|AOL_s00007g578m.01	jgi|Ascim1|419263|fgenesh1_RNNotator_kg.199_#_12_#_Locus2488v1rpkm65.47	jgi|Aspni_DSM_1|164320|An11g11140m.01	jgi|Aurpu_var_mel1|49620|e_gw1.11.811.1	CAF9943348.1	jgi|Capcor1|93674|A1O1_00808T0	jgi|Claba1|134596|Z519_12001T0	jgi|Clagr3|10218|CLAGR_009373-RA	jgi|Cocpo1_1|256|XM_003065207.1	jgi|Dibbae1|2882|DIBA_005224-RA	jgi|EndpusZ1|5581|EPUS_07426T0	jgi|Erypu1|338|transcript_POS84270	jgi|Exoaq1|66|A1O9_00066T0	jgi|Fonmu1|4277|Z520_01262T0	jgi|Fusgr1|7362|FGSG_06361T0	GTX0466b15_008509-T1	GTX0486b100_003791-T1	GTX0494b19_006838-T1	jgi|Grascr1|11180|GST1_003235-RA	KAI4098486.1	KAI4111349.1	KAI4218639.1	KAI4229633.1	KAI4289724.1	KAJ9663378.1	KAI9652449.1	KAI9717420.1	KAI9707268.1	KAI9724576.1	KAI9748695.1	KAI9834245.1	KAI9822921.1	jgi|Monha1|5679|H072_5865m.01	jgi|Morco1|608578|estExt_Genemark1.C_570010	jgi|Neucr_trp3_1|10305|Neucr2.NCU10747T0	jgi|Penexp1|7356|PEXP_003510T0	jgi|Phach1|6239|rna6238	jgi|Podan3|208479|mRNA_7307	jgi|PseVKM4520_1|277|transcript_KFZ22664	jgi|SacceM3707_1|32036|fgenesh1_kg.3_#_299_#_NP_013848.1	jgi|Sclsc1|4511|SS1G_10967T0	jgi|Umbpus1|104164|LPUS_10891T0	FUN_003706_T1_FUN_003706	coassemb376_000102-T1	coassemb378_000991-T1	coassemb64_005495-T1	coassemb76_005044-T1
OG0002703	XP_008720141.1	jgi|Acastr1|121517|AST1_008698-RA	jgi|Altal1|925979|e_gw1.2.1090.1	jgi|Amamu1|155498|fgenesh1_kg.2_#_24_#_Locus6217v1rpkm32.79	jgi|Artol1|6515|AOL_s00081g347m.01	jgi|Ascim1|410740|fgenesh1_RNNotator_kg.3_#_180_#_Locus1749v1rpkm92.10	jgi|Aspni_DSM_1|159297|An04g06120m.01	jgi|Aurpu_var_mel1|84171|gm1.4567_g	CAF9921229.1	jgi|Capcor1|100627|A1O1_07811T0	jgi|Claba1|139588|Z519_06120T0	jgi|Clagr3|9196|CLAGR_009408-RA	jgi|Cocpo1_1|757|XM_003065709.1	jgi|Dibbae1|11197|DIBA_003962-RA	jgi|EndpusZ1|2105|EPUS_00809T0	jgi|Erypu1|4231|transcript_POS86126	jgi|Exoaq1|12675|A1O9_08972T0	jgi|Fonmu1|3393|Z520_08029T0	jgi|Fusgr1|3594|FGSG_04424T0	GTX0466b15_005360-T1	GTX0486b100_001967-T1	GTX0494b19_000366-T1	jgi|Grascr1|932|GST1_008124-RA	KAI4102439.1	KAI4102908.1	KAI4238920.1	KAI4220768.1	KAI4290527.1	KAJ9655800.1	KAI9666911.1	KAI9717058.1	KAI9697308.1	KAI9716738.1	KAI9757475.1	KAI9839565.1	KAI9824549.1	jgi|Monha1|9462|H072_9929m.01	jgi|Morco1|604939|estExt_Genemark1.C_190027	jgi|Neucr_trp3_1|3647|Neucr2.NCU08421T0	jgi|Penexp1|8060|PEXP_103030T0	jgi|Phach1|5608|rna5607	jgi|Podan3|206587|mRNA_5415	jgi|PseVKM4520_1|3241|transcript_KFZ15569	jgi|SacceM3707_1|36996|fgenesh1_kg.14_#_182_#_NP_010686.1	jgi|Sclsc1|9904|SS1G_14329T0	jgi|Umbpus1|103001|LPUS_01882T0	FUN_006060_T1_FUN_006060	coassemb376_007269-T1	coassemb378_006036-T1	coassemb64_008038-T1	coassemb76_001536-T1
OG0002719	XP_008720497.1	jgi|Acastr1|123439|AST1_005011-RA	jgi|Altal1|1060605|gm1.4840_g	jgi|Amamu1|157079|fgenesh1_kg.4_#_376_#_Locus5488v1rpkm39.05	jgi|Artol1|9766|AOL_s00188g167m.01	jgi|Ascim1|364534|estExt_Genemark1.C_840030	jgi|Aspni_DSM_1|155584|An01g05410m.01	jgi|Aurpu_var_mel1|37736|e_gw1.1.706.1	CAF9908886.1	jgi|Capcor1|98104|A1O1_05268T0	jgi|Claba1|128733|Z519_07031T0	jgi|Clagr3|10707|CLAGR_010603-RA	jgi|Cocpo1_1|6551|XM_003071504.1	jgi|Dibbae1|6354|DIBA_001524-RA	jgi|EndpusZ1|2960|EPUS_00880T0	jgi|Erypu1|491|transcript_POS84155	jgi|Exoaq1|8327|A1O9_04864T0	jgi|Fonmu1|11967|Z520_05173T0	jgi|Fusgr1|1125|FGSG_00955T0	GTX0466b15_005559-T1	GTX0486b100_005381-T1	GTX0494b19_008201-T1	jgi|Grascr1|8827|GST1_003130-RA	KAI4096973.1	KAI4101813.1	KAI4228750.1	KAI4220105.1	KAI4289480.1	KAJ9662506.1	KAI9669428.1	KAI9720407.1	KAI9698193.1	KAI9711388.1	KAI9753699.1	KAI9835186.1	KAI9828744.1	jgi|Monha1|7188|H072_7424m.01	jgi|Morco1|592993|MIX12091_548_26	jgi|Neucr_trp3_1|1500|Neucr2.NCU08354T0	jgi|Penexp1|1739|PEXP_074130T0	jgi|Phach1|2125|rna2124	jgi|Podan3|201621|mRNA_449	jgi|PseVKM4520_1|5819|transcript_KFZ10820	jgi|SacceM3707_1|35535|fgenesh1_kg.9_#_289_#_NP_011881.1	jgi|Sclsc1|12865|SS1G_05894T0	jgi|Umbpus1|104029|LPUS_10726T0	FUN_001298_T1_FUN_001298	coassemb376_000837-T1	coassemb378_000007-T1	coassemb64_003627-T1	coassemb76_005189-T1
